Round,Overall,Pos,gp,plusminus,oiSHperc,oiSVperc,thruperc,shotPerc,averageTOI,foPerc,CorsiPerc,FenwickPerc,pointspergame,avgPSperseason,playedDraftYear,GPG,APG,PIM_pergame,ESG_pergame,PPG_pergame,SHG_pergame,GWG_perseason,ESA_pergame,PPA_pergame,SHA_pergame,shots_pergame,blocks_pergame,hits_pergame,FOwins_pergame,FOlosses_pergame,takeaways_pergame,giveaways_pergame,shotattempts_pergame,playedover100,playedover200,playedover300,lm_preds
1,17,C,673,-43,7.508333333333334,90.775,59.15,0.0918958031837916,17.680534918276376,0.5212494084240417,0.5093115963586601,0.5050489236790606,0.5022288261515602,2.0785714285714287,FALSE,0.1887072808320951,0.3135215453194651,0.8528974739970282,0.13224368499257058,0.05052005943536404,0.005943536404160475,1.7142857142857142,0.2288261515601783,0.08023774145616643,0.004457652303120356,2.053491827637444,0.5512630014858841,2.289747399702823,8.182763744427934,7.515601783060921,0.45319465081723626,0.3209509658246657,3.5185735512630014,TRUE,TRUE,TRUE,2.232512708105671
1,19,D,331,14,6.75,92.35,47.65,0.034858387799564274,15.598187311178247,0,0.5300146412884333,0.5218216318785579,0.22356495468277945,1.3333333333333333,FALSE,0.04833836858006042,0.17522658610271905,0.5468277945619335,0.03927492447129909,0.00906344410876133,0,0.25,0.1268882175226586,0.04833836858006042,0,1.3867069486404835,0.6918429003021148,0.9879154078549849,0,0.0030211480362537764,0.20241691842900303,0.5075528700906344,2.8308157099697886,TRUE,TRUE,TRUE,2.09471695560626
1,20,LW,42,-11,3.7750000000000004,89.875,62.125,0.05,8.476190476190476,0.3333333333333333,0.40134907251264756,0.4096109839816934,0.07142857142857142,-0.08571428571428572,FALSE,0.023809523809523808,0.047619047619047616,1.2142857142857142,0.023809523809523808,0,0,0,0.047619047619047616,0,0,0.47619047619047616,0.4523809523809524,2.119047619047619,0.023809523809523808,0.047619047619047616,0.19047619047619047,0.16666666666666666,0.9047619047619048,FALSE,FALSE,FALSE,2.0322269967949422
1,23,RW,173,-23,5.68,87.36,75.88,0.08997429305912596,14.202312138728324,0.4482758620689655,0.5158301158301158,0.5186947654656696,0.4797687861271676,1.1,FALSE,0.2023121387283237,0.2774566473988439,0.11560693641618497,0.1329479768786127,0.06936416184971098,0,1.1428571428571428,0.20809248554913296,0.06936416184971098,0,2.2485549132947975,0.14450867052023122,0.17341040462427745,0.07514450867052024,0.09248554913294797,0.5028901734104047,0.23699421965317918,3.30635838150289,TRUE,FALSE,FALSE,1.8657007744304188
1,24,C,803,126,10.1,91.16666666666667,54.94166666666667,0.14337349397590363,18.564134495641344,0.4624277456647399,0.5185238575753207,0.527720474471377,0.7061021170610212,4.48,TRUE,0.29638854296388545,0.40971357409713577,0.5006226650062267,0.20298879202988793,0.0821917808219178,0.0112079701120797,2.6666666666666665,0.2764632627646326,0.1232876712328767,0.009962640099626401,2.067247820672478,0.7061021170610212,1.4956413449564134,0.9962640099626401,1.158156911581569,0.7347447073474471,0.41469489414694893,3.74346201743462,TRUE,TRUE,TRUE,1.8161670374061165
1,25,C,1012,40,8.307692307692308,92.43076923076923,58.284615384615385,0.10153846153846154,14.576086956521738,0.4041751232241229,0.4883528540950059,0.48802464829670966,0.3942687747035573,2.546666666666667,TRUE,0.16304347826086957,0.23122529644268774,0.3409090909090909,0.13537549407114624,0.008893280632411068,0.018774703557312252,2,0.20355731225296442,0.018774703557312252,0.007905138339920948,1.6057312252964426,0.41798418972332013,1.0296442687747036,1.3774703557312253,2.030632411067194,0.3349802371541502,0.44762845849802374,2.7618577075098814,TRUE,TRUE,TRUE,1.769211021212847
1,27,D,21,-8,0.9,90.5,20.2,0,10.952380952380953,0,0.44173441734417346,0.4115384615384615,0.047619047619047616,-0.05,FALSE,0,0.047619047619047616,1.5238095238095237,0,0,0,0,0.047619047619047616,0,0,0.14285714285714285,0.7142857142857143,1.2857142857142858,0,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.8095238095238095,FALSE,FALSE,FALSE,1.6822460388537026
1,29,RW,434,21,9.911111111111111,91.97777777777777,59.25555555555555,0.1254125412541254,13.283410138248849,0.44485294117647056,0.507485689123734,0.5087589073634204,0.45161290322580644,1.8909090909090909,FALSE,0.17511520737327188,0.2764976958525346,2.435483870967742,0.1336405529953917,0.03917050691244239,0.002304147465437788,0.8181818181818182,0.23963133640552994,0.03686635944700461,0,1.3963133640552996,0.3225806451612903,1.4285714285714286,0.27880184331797236,0.347926267281106,0.4078341013824885,0.3640552995391705,2.357142857142857,TRUE,TRUE,TRUE,1.6034432667142262
2,33,LW,821,10,9.033333333333333,90.78333333333333,56.4,0.11883223684210527,17.557856272838002,0.3319838056680162,0.5329978884945415,0.5298898320390103,0.6638246041412911,4.453333333333333,TRUE,0.3520097442143727,0.3118148599269184,0.6942752740560292,0.24725943970767356,0.10353227771010962,0.001218026796589525,3.066666666666667,0.21315468940316687,0.09744214372716199,0.001218026796589525,2.9622411693057247,0.3471376370280146,1.4555420219244823,0.09987819732034105,0.20097442143727162,0.5663824604141291,0.3934226552984166,5.253349573690621,TRUE,TRUE,TRUE,1.466170562903681
2,34,C,40,-8,3.4,90.73333333333333,63.166666666666664,0.0547945205479452,12.35,0.14285714285714285,0.4685230024213075,0.4706814580031696,0.175,-0.011111111111111112,FALSE,0.1,0.075,0.5,0.1,0,0,0.1111111111111111,0,0.075,0,1.825,0.225,1.175,0.05,0.3,0.2,0.075,2.7,FALSE,FALSE,FALSE,1.4354868630460587
2,35,D,1035,122,8.242857142857142,84.84285714285714,38.69285714285714,0.04996530187369882,21.87729468599034,0,0.5177257947406636,0.526448035350691,0.314975845410628,5.206666666666666,TRUE,0.06956521739130435,0.24541062801932367,0.3884057971014493,0.057004830917874394,0.010628019323671498,0.001932367149758454,0.8,0.18357487922705315,0.05410628019323672,0.007729468599033816,1.3922705314009662,1.5748792270531402,0.48985507246376814,0,0.002898550724637681,0.22415458937198068,0.518840579710145,3.1584541062801934,TRUE,TRUE,TRUE,1.4060870039998523
2,42,LW,739,-56,6.561538461538461,92.13076923076923,59.323076923076925,0.08562197092084006,14.89851150202977,0.5046674445740957,0.508433581567055,0.5050556117290192,0.34100135317997293,1.2733333333333332,TRUE,0.14343707713125844,0.1975642760487145,0.8227334235453315,0.10825439783491204,0.03382949932341001,0.0013531799729364006,1,0.16373477672530445,0.03112313937753721,0.0027063599458728013,1.6752368064952639,0.4654939106901218,2.3734776725304467,1.1705006765899866,1.148849797023004,0.22462787550744248,0.31799729364005414,2.7307171853856564,TRUE,TRUE,TRUE,1.230834584105751
2,44,C,945,39,8.742857142857142,83.82142857142857,59.19285714285714,0.124750499001996,19.06137566137566,0.5401915081264962,0.5164539124668435,0.5222049517042301,0.7682539682539683,5.02,TRUE,0.26455026455026454,0.5037037037037037,0.4634920634920635,0.18835978835978837,0.07407407407407407,0.0021164021164021165,3.066666666666667,0.3343915343915344,0.16296296296296298,0.006349206349206349,2.1206349206349207,0.49312169312169313,0.5417989417989418,9.074074074074074,7.723809523809524,0.5365079365079365,0.27195767195767195,3.02010582010582,TRUE,TRUE,TRUE,1.1890281923097161
2,45,LW,341,-15,8.114285714285714,79.78571428571429,48.357142857142854,0.14009661835748793,13.530791788856305,0.18181818181818182,0.4779951100244499,0.48153375676311455,0.4310850439882698,2.125,FALSE,0.25513196480938416,0.17595307917888564,0.5425219941348973,0.20234604105571846,0.05278592375366569,0,1.75,0.14076246334310852,0.03519061583577713,0,1.8211143695014662,0.21114369501466276,1.5483870967741935,0.017595307917888565,0.07917888563049853,0.2756598240469208,0.187683284457478,2.6803519061583576,TRUE,TRUE,TRUE,1.1692927190074567
2,51,LW,546,-2,7.26,92.22,60.1,0.09583333333333334,15.333333333333334,0.35973597359735976,0.5037925696594427,0.4973101593213325,0.4597069597069597,2.0916666666666663,FALSE,0.21062271062271062,0.2490842490842491,0.2857142857142857,0.1575091575091575,0.047619047619047616,0.005494505494505495,1.4166666666666667,0.18681318681318682,0.06043956043956044,0.0018315018315018315,2.197802197802198,0.2271062271062271,0.5073260073260073,0.19963369963369965,0.3553113553113553,0.38461538461538464,0.3241758241758242,3.6446886446886446,TRUE,TRUE,TRUE,1.0652310333944044
2,55,D,512,62,8.2,92.73,42.42,0.03970223325062035,16.25390625,0,0.4959647287400986,0.4929865874884816,0.142578125,1.5285714285714285,FALSE,0.03125,0.111328125,1.35546875,0.03125,0,0,0.2857142857142857,0.10546875,0,0.005859375,0.787109375,1.62890625,1.9375,0,0.001953125,0.12109375,0.314453125,1.849609375,TRUE,TRUE,TRUE,1.0076272957170689
3,62,D,808,61,8.557142857142857,84.16428571428571,47.964285714285715,0.060161061108479394,23.974009900990097,0.25,0.5364488646490572,0.5373496267414769,0.6646039603960396,6.033333333333333,TRUE,0.15717821782178218,0.5074257425742574,0.7178217821782178,0.09900990099009901,0.053217821782178217,0.0049504950495049506,1.6,0.2908415841584158,0.20668316831683167,0.009900990099009901,2.612623762376238,1.511138613861386,1.6163366336633664,0.0012376237623762376,0.0037128712871287127,0.5173267326732673,0.8873762376237624,5.014851485148514,TRUE,TRUE,TRUE,0.9251224477687554
3,67,D,846,-5,8.430769230769231,91.7,47.46923076923077,0.0448780487804878,19.2919621749409,0,0.47607962754856314,0.4905008635578584,0.2789598108747045,3.046666666666667,TRUE,0.054373522458628844,0.22458628841607564,0.3061465721040189,0.041371158392434985,0.013002364066193853,0,0.4666666666666667,0.15721040189125296,0.06264775413711583,0.004728132387706856,1.2115839243498818,2.2470449172576834,0.9491725768321513,0,0.001182033096926714,0.3557919621749409,0.5638297872340425,2.5839243498817965,TRUE,TRUE,TRUE,0.8780790819368312
3,88,C,112,-16,8.975,88.975,64.575,0.06217616580310881,11.991071428571429,0.45241038318912236,0.45306513409961685,0.464035646085296,0.3392857142857143,0.4166666666666667,FALSE,0.10714285714285714,0.23214285714285715,0.16071428571428573,0.0625,0.044642857142857144,0,0.16666666666666666,0.15178571428571427,0.08035714285714286,0,1.7232142857142858,0.26785714285714285,0.1875,3.267857142857143,3.955357142857143,0.42857142857142855,0.32142857142857145,2.7232142857142856,TRUE,FALSE,FALSE,0.7592702027026252
4,97,C,278,-28,7.442857142857143,92.18571428571428,56.72857142857143,0.07258064516129033,11.96043165467626,0.47029702970297027,0.45790895863645814,0.4630715123094959,0.17266187050359713,0.041666666666666664,FALSE,0.06474820143884892,0.1079136690647482,0.34172661870503596,0.06115107913669065,0,0.0035971223021582736,0,0.10431654676258993,0.0035971223021582736,0,0.8920863309352518,0.6834532374100719,1.5575539568345325,0.6834532374100719,0.7697841726618705,0.21942446043165467,0.15827338129496402,1.5539568345323742,TRUE,TRUE,FALSE,0.7372403944950854
4,101,RW,579,-52,6.554545454545455,92.46363636363637,57.36363636363636,0.07368421052631578,7.569948186528498,0.28205128205128205,0.45255581668625144,0.4482423771606137,0.11398963730569948,0.04615384615384615,FALSE,0.04835924006908463,0.06563039723661486,2.2417962003454233,0.046632124352331605,0.0017271157167530224,0,0.38461538461538464,0.06390328151986183,0.0017271157167530224,0,0.6563039723661486,0.22107081174438686,1.8031088082901554,0.018998272884283247,0.04835924006908463,0.12780656303972365,0.08117443868739206,1.1364421416234887,TRUE,TRUE,TRUE,0.7317037874546264
4,102,C,132,-18,2.5,80,42.45,0.047619047619047616,9.719696969696969,0.4668820678513732,0.48006644518272423,0.488030888030888,0.12878787878787878,-0.019999999999999997,FALSE,0.05303030303030303,0.07575757575757576,0.49242424242424243,0.045454545454545456,0,0.007575757575757576,0.1,0.06818181818181818,0.007575757575757576,0,1.1136363636363635,0.4621212121212121,1.0833333333333333,2.1893939393939394,2.5,0.3181818181818182,0.2196969696969697,1.75,TRUE,FALSE,FALSE,0.7306906359416727
4,103,RW,43,-7,4.5,89.675,77.4,0.05970149253731343,10.13953488372093,0.42,0.5309033280507132,0.540084388185654,0.20930232558139536,0.05714285714285714,FALSE,0.09302325581395349,0.11627906976744186,0.3953488372093023,0.09302325581395349,0,0,0.2857142857142857,0.11627906976744186,0,0,1.558139534883721,0.23255813953488372,0.813953488372093,0.4883720930232558,0.6744186046511628,0.18604651162790697,0.23255813953488372,2.372093023255814,FALSE,FALSE,FALSE,0.7298200785524394
4,105,D,976,-48,7.428571428571429,85.08571428571429,44.34285714285714,0.04524680073126142,21.52356557377049,0,0.508832943493783,0.5043541073076768,0.5870901639344263,5.833333333333333,TRUE,0.1014344262295082,0.48565573770491804,0.5778688524590164,0.06352459016393443,0.03790983606557377,0,1,0.2489754098360656,0.23258196721311475,0.004098360655737705,2.2418032786885247,0.9989754098360656,0.42110655737704916,0,0.0010245901639344263,0.33811475409836067,0.8657786885245902,4.700819672131147,TRUE,TRUE,TRUE,0.7284958032252815
4,106,C,548,-22,7.745454545454545,90.76363636363637,55.56363636363636,0.07350901525658807,14.503649635036496,0.5543147208121827,0.5162109540336917,0.51715129486597,0.31204379562043794,0.7133333333333333,TRUE,0.09671532846715329,0.21532846715328466,0.6605839416058394,0.08576642335766424,0.005474452554744526,0.005474452554744526,0.6,0.18065693430656934,0.03102189781021898,0.0036496350364963502,1.3156934306569343,0.4197080291970803,1.7883211678832116,3.9854014598540144,3.204379562043796,0.28102189781021897,0.145985401459854,2.3905109489051095,TRUE,TRUE,TRUE,0.7280368085977393
4,107,C,445,-41,6.925,91.8125,60.3,0.08237547892720307,13.330337078651686,0.4641638225255973,0.43591418926276815,0.453416149068323,0.22696629213483147,0.2571428571428572,FALSE,0.09662921348314607,0.1303370786516854,0.15955056179775282,0.09213483146067415,0.0022471910112359553,0.0022471910112359553,0.42857142857142855,0.11910112359550562,0,0.011235955056179775,1.1730337078651685,0.8831460674157303,0.5730337078651685,1.2224719101123596,1.4112359550561797,0.28314606741573034,0.18876404494382024,1.9213483146067416,TRUE,TRUE,TRUE,0.7277098488565841
5,132,C,697,-10,6.630769230769231,91.25384615384615,57.676923076923075,0.08020603384841796,14.588235294117647,0.5122285714285715,0.5160925655007315,0.5105974705625818,0.3486370157819225,1.3866666666666667,TRUE,0.1563845050215208,0.19225251076040173,0.32711621233859395,0.1291248206599713,0.00860832137733142,0.018651362984218076,1,0.17216642754662842,0.00860832137733142,0.011477761836441894,1.9497847919655666,0.40459110473457677,1.5982783357245338,3.2152080344332856,3.061692969870875,0.4418938307030129,0.3357245337159254,3.327116212338594,TRUE,TRUE,TRUE,0.7562822285034931
5,142,C,426,-29,6.32,91.25999999999999,65.55,0.061386138613861385,14.591549295774648,0.4050632911392405,0.5038657171922686,0.5073918350739184,0.3474178403755869,0.8266666666666667,TRUE,0.14553990610328638,0.20187793427230047,0.45539906103286387,0.11737089201877934,0.02112676056338028,0.007042253521126761,0.6,0.1643192488262911,0.035211267605633804,0.002347417840375587,2.3708920187793425,0.2511737089201878,0.9014084507042254,0.07511737089201878,0.11032863849765258,0.4131455399061033,0.392018779342723,3.8615023474178405,TRUE,TRUE,TRUE,0.783976181466782
5,146,C,229,-9,5.1,93.46,53.08,0.06269592476489028,11.2882096069869,0.44179714091218514,0.5207247455944403,0.5192766973729103,0.18777292576419213,0.25,FALSE,0.08733624454148471,0.10043668122270742,0.22707423580786026,0.08733624454148471,0,0,0.625,0.09170305676855896,0.004366812227074236,0.004366812227074236,1.3930131004366813,0.5851528384279476,0.7947598253275109,2.834061135371179,3.5807860262008733,0.5240174672489083,0.3537117903930131,2.663755458515284,TRUE,TRUE,FALSE,0.7971758628962444
5,149,D,116,-14,6.66,90.9,45.82,0.04,12.827586206896552,1,0.47287735849056606,0.4548335974643423,0.13793103448275862,0.3125,FALSE,0.034482758620689655,0.10344827586206896,0.5431034482758621,0.02586206896551724,0.008620689655172414,0,0.125,0.07758620689655173,0.008620689655172414,0.017241379310344827,0.8620689655172413,0.8017241379310345,0.9568965517241379,0.008620689655172414,0,0.19827586206896552,0.27586206896551724,1.9310344827586208,TRUE,FALSE,FALSE,0.8078099290101264
